person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,income_to_loan_ratio,annual_interest_burden,interest_burden_ratio,credit_age_ratio,emp_to_age_ratio,high_risk_flag,loan_status
23,69360,MORTGAGE,,MEDICAL,B,9600,,0.12,N,4,0.1384083044982699,7.225,1055.04,0.015211072664359861,0.17391304347826086,0.17391304347826086,0,1
23,41004,RENT,2.0,PERSONAL,B,10400,12.53,0.25,N,4,0.2536337918251878,3.9426923076923077,1303.12,0.031780314115696026,0.17391304347826086,0.08695652173913043,0,0
30,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.94,0.1,N,8,0.1,10.0,536.4,0.00894,0.26666666666666666,0.0,0,0
22,18000,RENT,0.0,PERSONAL,B,3600,,0.2,N,2,0.2,5.0,395.64,0.02198,0.09090909090909091,0.0,0,1
27,207182,MORTGAGE,11.0,PERSONAL,B,22000,10.62,0.11,N,7,0.10618683090229847,9.417363636363635,2336.3999999999996,0.011277041441824094,0.25925925925925924,0.4074074074074074,0,0
23,35000,RENT,5.0,PERSONAL,A,5000,6.99,0.14,N,2,0.14285714285714285,7.0,349.5,0.009985714285714285,0.08695652173913043,0.21739130434782608,0,0
40,70000,MORTGAGE,1.0,VENTURE,A,11600,6.91,0.17,N,17,0.1657142857142857,6.0344827586206895,801.56,0.011450857142857143,0.425,0.025,0,0
22,185000,RENT,4.0,EDUCATION,B,25000,11.36,0.14,N,4,0.13513513513513514,7.4,2840.0,0.015351351351351352,0.18181818181818182,0.18181818181818182,0,0
41,62500,MORTGAGE,17.0,HOMEIMPROVEMENT,A,5000,8.49,0.08,N,15,0.08,12.5,424.5,0.006792,0.36585365853658536,0.4146341463414634,0,0
27,38000,RENT,5.0,EDUCATION,A,8500,6.99,0.22,N,10,0.2236842105263158,4.470588235294118,594.15,0.015635526315789475,0.37037037037037035,0.18518518518518517,0,0
22,36000,MORTGAGE,3.0,MEDICAL,B,6000,12.53,0.17,N,2,0.16666666666666666,6.0,751.8,0.020883333333333334,0.09090909090909091,0.13636363636363635,0,0
30,45000,RENT,0.0,MEDICAL,B,4800,10.37,0.11,N,6,0.10666666666666667,9.375,497.75999999999993,0.011061333333333331,0.2,0.0,0,0
30,62500,MORTGAGE,8.0,MEDICAL,A,15000,6.91,0.24,N,10,0.24,4.166666666666667,1036.5,0.016584,0.3333333333333333,0.26666666666666666,0,0
29,44400,MORTGAGE,,PERSONAL,A,5000,,0.11,N,7,0.11261261261261261,8.88,549.5,0.012376126126126126,0.2413793103448276,0.13793103448275862,0,0
28,44340,MORTGAGE,,PERSONAL,A,2600,7.14,0.06,N,6,0.05863779882724402,17.053846153846155,185.64,0.004186738836265223,0.21428571428571427,0.14285714285714285,0,1
24,45000,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.51,0.22,N,2,0.2222222222222222,4.5,751.0,0.01668888888888889,0.08333333333333333,0.125,0,0
24,87996,RENT,8.0,DEBTCONSOLIDATION,D,10000,14.84,0.11,Y,2,0.11364152916041638,8.7996,1484.0,0.01686440292740579,0.08333333333333333,0.3333333333333333,1,1
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,,0.1,N,4,0.10416666666666667,9.6,164.85,0.011447916666666667,0.19047619047619047,0.0,0,0
27,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,11.86,0.25,N,8,0.25,4.0,1779.0,0.02965,0.2962962962962963,0.07407407407407407,0,0
24,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11000,,0.16,N,3,0.15714285714285714,6.363636363636363,1208.8999999999999,0.017269999999999997,0.125,0.125,0,0
24,57000,MORTGAGE,8.0,MEDICAL,F,20000,19.13,0.35,Y,3,0.3508771929824561,2.85,3826.0,0.06712280701754386,0.125,0.3333333333333333,1,1
30,522000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2500,7.43,0.0,N,9,0.004789272030651341,208.8,185.74999999999997,0.0003558429118773946,0.3,0.36666666666666664,0,0
22,53285,RENT,0.0,EDUCATION,A,4000,7.9,0.08,N,4,0.07506803040255232,13.32125,316.0,0.005930374401801632,0.18181818181818182,0.0,0,0
25,60000,RENT,0.0,VENTURE,B,12000,11.86,0.2,N,4,0.2,5.0,1423.2,0.02372,0.16,0.0,0,0
31,86000,RENT,2.0,DEBTCONSOLIDATION,A,5000,,0.06,N,8,0.05813953488372093,17.2,549.5,0.00638953488372093,0.25806451612903225,0.06451612903225806,0,0
24,62000,MORTGAGE,8.0,EDUCATION,C,10000,13.99,0.16,Y,4,0.16129032258064516,6.2,1399.0,0.022564516129032257,0.16666666666666666,0.3333333333333333,0,0
26,37500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.54,0.19,N,4,0.18666666666666668,5.357142857142857,457.8,0.012208,0.15384615384615385,0.15384615384615385,0,0
25,31000,RENT,5.0,DEBTCONSOLIDATION,D,9600,16.77,0.31,N,3,0.3096774193548387,3.2291666666666665,1609.9199999999998,0.051932903225806445,0.12,0.2,0,1
25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,0.46,N,4,0.46127858627858626,2.167887323943662,945.1875,0.04912616943866944,0.16,0.0,0,1
29,47000,RENT,0.0,MEDICAL,B,3000,10.25,0.06,N,7,0.06382978723404255,15.666666666666666,307.5,0.006542553191489362,0.2413793103448276,0.0,0,0
40,75996,MORTGAGE,0.0,MEDICAL,C,3600,12.87,0.05,N,11,0.04737091425864519,21.11,463.31999999999994,0.006096636665087635,0.275,0.0,0,0
23,117696,MORTGAGE,2.0,MEDICAL,A,15000,6.03,0.13,N,4,0.12744698205546492,7.8464,904.5,0.0076850530179445355,0.17391304347826086,0.08695652173913043,0,0
22,110000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,28000,7.49,0.25,N,4,0.2545454545454545,3.9285714285714284,2097.2000000000003,0.01906545454545455,0.18181818181818182,0.0,0,0
34,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,3800,13.16,0.08,Y,5,0.08444444444444445,11.842105263157896,500.08,0.01111288888888889,0.14705882352941177,0.029411764705882353,0,0
30,25716,RENT,1.0,PERSONAL,C,3000,13.72,0.12,N,10,0.11665888940737285,8.572,411.6,0.016005599626691555,0.3333333333333333,0.03333333333333333,0,0
29,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,1200,12.98,0.03,N,10,0.02857142857142857,35.0,155.76,0.0037085714285714283,0.3448275862068966,0.06896551724137931,0,1
24,37000,RENT,8.0,MEDICAL,A,6000,6.76,0.16,N,4,0.16216216216216217,6.166666666666667,405.59999999999997,0.010962162162162161,0.16666666666666666,0.3333333333333333,0,0
24,58000,RENT,5.0,EDUCATION,C,17500,13.49,0.3,Y,4,0.3017241379310345,3.3142857142857145,2360.75,0.040702586206896554,0.16666666666666666,0.20833333333333334,0,0
24,54000,MORTGAGE,9.0,MEDICAL,A,10000,9.63,0.19,N,2,0.18518518518518517,5.4,963.0000000000001,0.017833333333333336,0.08333333333333333,0.375,0,1
31,79100,MORTGAGE,4.0,EDUCATION,A,19150,6.99,0.24,N,6,0.24209860935524652,4.130548302872063,1338.585,0.016922692793931732,0.1935483870967742,0.12903225806451613,0,0
33,18000,OWN,17.0,MEDICAL,A,7000,8.0,0.39,N,9,0.3888888888888889,2.5714285714285716,560.0,0.03111111111111111,0.2727272727272727,0.5151515151515151,0,1
28,200000,RENT,2.0,VENTURE,C,15000,11.72,0.07,Y,10,0.075,13.333333333333334,1758.0000000000002,0.008790000000000001,0.35714285714285715,0.07142857142857142,0,0
27,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3600,5.42,0.06,N,9,0.06,16.666666666666668,195.12,0.003252,0.3333333333333333,0.3333333333333333,0,0
22,45000,RENT,0.0,EDUCATION,C,9000,14.26,0.2,Y,3,0.2,5.0,1283.4,0.028520000000000004,0.13636363636363635,0.0,0,0
40,550000,MORTGAGE,4.0,VENTURE,B,18000,11.12,0.03,N,12,0.03272727272727273,30.555555555555557,2001.6,0.003639272727272727,0.3,0.1,0,0
22,52500,MORTGAGE,6.0,VENTURE,C,8000,15.23,0.15,Y,4,0.1523809523809524,6.5625,1218.3999999999999,0.023207619047619046,0.18181818181818182,0.2727272727272727,0,0
30,45600,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.29,0.11,N,8,0.10964912280701754,9.12,364.50000000000006,0.00799342105263158,0.26666666666666666,0.16666666666666666,0,0
29,125000,RENT,3.0,VENTURE,E,24000,,0.19,Y,5,0.192,5.208333333333333,2637.6,0.0211008,0.1724137931034483,0.10344827586206896,1,0
22,85000,MORTGAGE,7.0,EDUCATION,A,11700,8.59,0.14,N,3,0.1376470588235294,7.264957264957265,1005.0300000000001,0.011823882352941177,0.13636363636363635,0.3181818181818182,0,0
22,20000,RENT,1.0,DEBTCONSOLIDATION,B,6500,10.99,0.33,N,2,0.325,3.076923076923077,714.35,0.0357175,0.09090909090909091,0.045454545454545456,0,1
32,50400,RENT,11.0,EDUCATION,B,8400,12.42,0.17,N,7,0.16666666666666666,6.0,1043.28,0.0207,0.21875,0.34375,0,0
23,34000,MORTGAGE,0.0,EDUCATION,C,4000,14.17,0.12,N,2,0.11764705882352941,8.5,566.8,0.016670588235294118,0.08695652173913043,0.0,0,1
39,56004,MORTGAGE,1.0,HOMEIMPROVEMENT,B,6000,11.36,0.11,N,13,0.10713520462824085,9.334,681.5999999999999,0.012170559245768158,0.3333333333333333,0.02564102564102564,0,0
34,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.38,0.33,N,8,0.3333333333333333,3.0,2595.0,0.0346,0.23529411764705882,0.2647058823529412,0,1
28,75000,MORTGAGE,2.0,MEDICAL,B,20000,12.18,0.27,N,5,0.26666666666666666,3.75,2436.0,0.03248,0.17857142857142858,0.07142857142857142,0,0
26,65935,RENT,1.0,EDUCATION,D,24250,14.96,0.37,N,4,0.3677864563585349,2.7189690721649487,3627.8,0.05502085387123683,0.15384615384615385,0.038461538461538464,0,1
25,62500,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.37,0.06,N,3,0.064,15.625,414.79999999999995,0.006636799999999999,0.12,0.24,0,0
22,18996,RENT,1.0,MEDICAL,D,1500,,0.08,Y,3,0.07896399241945673,12.664,164.85,0.008678142766898295,0.13636363636363635,0.045454545454545456,1,1
23,83600,RENT,7.0,DEBTCONSOLIDATION,A,15000,8.49,0.18,N,2,0.17942583732057416,5.573333333333333,1273.5,0.015233253588516746,0.08695652173913043,0.30434782608695654,0,1
26,41004,MORTGAGE,5.0,VENTURE,B,16000,10.95,0.39,N,3,0.390205833577212,2.56275,1751.9999999999998,0.0427275387767047,0.11538461538461539,0.19230769230769232,0,0
23,70000,MORTGAGE,7.0,PERSONAL,A,6000,7.51,0.09,N,2,0.08571428571428572,11.666666666666666,450.6,0.006437142857142857,0.08695652173913043,0.30434782608695654,0,0
44,150000,MORTGAGE,17.0,PERSONAL,C,25000,13.43,0.17,N,17,0.16666666666666666,6.0,3357.5,0.022383333333333335,0.38636363636363635,0.38636363636363635,0,0
23,91000,MORTGAGE,5.0,VENTURE,D,10000,16.32,0.11,Y,3,0.10989010989010989,9.1,1632.0000000000002,0.017934065934065938,0.13043478260869565,0.21739130434782608,1,0
44,60000,OWN,11.0,PERSONAL,A,11800,8.63,0.2,N,12,0.19666666666666666,5.084745762711864,1018.34,0.016972333333333332,0.2727272727272727,0.25,0,0
26,54000,RENT,3.0,MEDICAL,D,16800,12.67,0.31,Y,3,0.3111111111111111,3.2142857142857144,2128.56,0.039417777777777774,0.11538461538461539,0.11538461538461539,1,1
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,0.17,Y,2,0.17391304347826086,5.75,3840.0,0.02782608695652174,0.08695652173913043,0.30434782608695654,1,1
32,100000,RENT,7.0,DEBTCONSOLIDATION,C,14400,13.35,0.14,N,5,0.144,6.944444444444445,1922.4,0.019224,0.15625,0.21875,0,0
23,28000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.25,0.11,N,4,0.10714285714285714,9.333333333333334,307.5,0.010982142857142857,0.17391304347826086,0.0,0,0
26,130000,MORTGAGE,10.0,PERSONAL,D,3000,17.58,0.02,Y,3,0.023076923076923078,43.333333333333336,527.4,0.004056923076923077,0.11538461538461539,0.38461538461538464,1,0
32,74000,MORTGAGE,16.0,EDUCATION,B,13650,12.42,0.18,N,10,0.18445945945945946,5.4212454212454215,1695.3300000000002,0.022909864864864866,0.3125,0.5,0,1
22,18000,RENT,1.0,EDUCATION,B,7000,10.65,0.39,N,3,0.3888888888888889,2.5714285714285716,745.5,0.041416666666666664,0.13636363636363635,0.045454545454545456,0,1
25,78600,RENT,0.0,MEDICAL,C,8400,13.48,0.11,N,4,0.10687022900763359,9.357142857142858,1132.32,0.014406106870229007,0.16,0.0,0,0
24,55000,RENT,4.0,EDUCATION,B,18200,10.99,0.33,N,2,0.33090909090909093,3.021978021978022,2000.18,0.03636690909090909,0.08333333333333333,0.16666666666666666,0,1
34,180000,MORTGAGE,9.0,EDUCATION,C,12900,12.99,0.07,Y,7,0.07166666666666667,13.953488372093023,1675.7100000000003,0.009309500000000002,0.20588235294117646,0.2647058823529412,0,0
29,35000,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0.05,N,7,0.05142857142857143,19.444444444444443,97.56,0.0027874285714285713,0.2413793103448276,0.41379310344827586,0,0
23,66000,MORTGAGE,7.0,VENTURE,B,5000,9.88,0.08,N,4,0.07575757575757576,13.2,494.00000000000006,0.007484848484848486,0.17391304347826086,0.30434782608695654,0,0
38,50000,RENT,5.0,PERSONAL,C,10000,,0.2,N,13,0.2,5.0,1099.0,0.02198,0.34210526315789475,0.13157894736842105,0,0
32,75000,MORTGAGE,10.0,VENTURE,E,20000,16.45,0.27,Y,8,0.26666666666666666,3.75,3289.9999999999995,0.04386666666666666,0.25,0.3125,1,0
23,82650,RENT,7.0,PERSONAL,B,10000,12.21,0.12,N,3,0.12099213551119177,8.265,1221.0000000000002,0.014773139745916519,0.13043478260869565,0.30434782608695654,0,0
37,70000,MORTGAGE,3.0,EDUCATION,D,15000,15.2,0.21,N,15,0.21428571428571427,4.666666666666667,2280.0,0.03257142857142857,0.40540540540540543,0.08108108108108109,0,0
34,51621,MORTGAGE,5.0,PERSONAL,B,3500,11.49,0.07,N,6,0.06780186358265047,14.748857142857142,402.15000000000003,0.00779043412564654,0.17647058823529413,0.14705882352941177,0,0
24,65000,RENT,0.0,DEBTCONSOLIDATION,A,4000,7.51,0.06,N,3,0.06153846153846154,16.25,300.4,0.004621538461538461,0.125,0.0,0,0
24,60000,OWN,4.0,EDUCATION,A,5000,5.79,0.08,N,3,0.08333333333333333,12.0,289.5,0.004825,0.125,0.16666666666666666,0,0
23,113000,MORTGAGE,0.0,VENTURE,G,19750,21.21,0.17,N,4,0.1747787610619469,5.7215189873417724,4188.975,0.03707057522123894,0.17391304347826086,0.0,0,1
22,42000,RENT,2.0,PERSONAL,C,5000,12.87,0.12,Y,3,0.11904761904761904,8.4,643.4999999999999,0.01532142857142857,0.13636363636363635,0.09090909090909091,0,0
22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,,0.24,Y,2,0.24489795918367346,4.083333333333333,2637.6,0.026914285714285714,0.09090909090909091,0.3181818181818182,1,1
26,108000,RENT,2.0,DEBTCONSOLIDATION,D,7500,16.77,0.07,Y,3,0.06944444444444445,14.4,1257.75,0.011645833333333333,0.11538461538461539,0.07692307692307693,1,1
28,40500,RENT,9.0,DEBTCONSOLIDATION,A,15000,7.88,0.37,N,5,0.37037037037037035,2.7,1182.0,0.029185185185185186,0.17857142857142858,0.32142857142857145,0,1
26,60000,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0.19,N,2,0.19166666666666668,5.217391304347826,906.1999999999999,0.015103333333333331,0.07692307692307693,0.11538461538461539,0,0
22,55500,MORTGAGE,6.0,MEDICAL,A,3000,7.37,0.05,N,2,0.05405405405405406,18.5,221.1,0.003983783783783784,0.09090909090909091,0.2727272727272727,0,0
30,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,17000,10.62,0.18,N,10,0.17708333333333334,5.647058823529412,1805.3999999999999,0.01880625,0.3333333333333333,0.26666666666666666,0,0
33,60000,OWN,8.0,EDUCATION,C,8350,11.34,0.14,Y,7,0.13916666666666666,7.18562874251497,946.89,0.0157815,0.21212121212121213,0.24242424242424243,0,0
24,101400,MORTGAGE,8.0,PERSONAL,A,9900,8.0,0.1,N,4,0.09763313609467456,10.242424242424242,792.0,0.0078106508875739646,0.16666666666666666,0.3333333333333333,0,0
23,55000,RENT,5.0,VENTURE,B,20000,12.53,0.36,N,3,0.36363636363636365,2.75,2506.0,0.04556363636363636,0.13043478260869565,0.21739130434782608,0,1
23,45000,RENT,0.0,EDUCATION,A,5000,7.75,0.11,N,3,0.1111111111111111,9.0,387.5,0.008611111111111111,0.13043478260869565,0.0,0,0
21,30000,OWN,6.0,DEBTCONSOLIDATION,D,4000,,0.13,Y,3,0.13333333333333333,7.5,439.59999999999997,0.014653333333333332,0.14285714285714285,0.2857142857142857,1,0
26,95000,RENT,10.0,EDUCATION,B,17000,11.49,0.18,N,3,0.17894736842105263,5.588235294117647,1953.3,0.020561052631578945,0.11538461538461539,0.38461538461538464,0,0
26,70000,MORTGAGE,,PERSONAL,A,5000,,0.07,N,4,0.07142857142857142,14.0,549.5,0.00785,0.15384615384615385,0.15384615384615385,0,0
41,55000,RENT,9.0,DEBTCONSOLIDATION,B,12000,12.53,0.22,N,15,0.21818181818181817,4.583333333333333,1503.6,0.027338181818181817,0.36585365853658536,0.21951219512195122,0,0
25,94500,MORTGAGE,5.0,HOMEIMPROVEMENT,B,13500,10.0,0.14,N,2,0.14285714285714285,7.0,1350.0,0.014285714285714285,0.08,0.2,0,0
22,68004,RENT,4.0,DEBTCONSOLIDATION,A,9600,7.51,0.14,N,2,0.14116816657843656,7.08375,720.96,0.010601729310040586,0.09090909090909091,0.18181818181818182,0,0
21,110000,MORTGAGE,0.0,VENTURE,B,14000,9.99,0.13,N,2,0.12727272727272726,7.857142857142857,1398.6000000000001,0.012714545454545456,0.09523809523809523,0.0,0,0
22,36000,RENT,1.0,EDUCATION,C,5000,12.68,0.14,N,4,0.1388888888888889,7.2,634.0,0.017611111111111112,0.18181818181818182,0.045454545454545456,0,1
25,36000,RENT,9.0,PERSONAL,C,8000,12.73,0.22,Y,2,0.2222222222222222,4.5,1018.4,0.028288888888888888,0.08,0.36,0,1
37,58000,RENT,1.0,EDUCATION,B,9500,9.96,0.16,N,15,0.16379310344827586,6.105263157894737,946.2,0.016313793103448278,0.40540540540540543,0.02702702702702703,0,0
29,74004,MORTGAGE,13.0,PERSONAL,B,13000,11.26,0.18,N,6,0.17566618020647531,5.692615384615385,1463.8,0.01978001189124912,0.20689655172413793,0.4482758620689655,0,0
26,30000,RENT,2.0,EDUCATION,B,2700,10.75,0.09,N,2,0.09,11.11111111111111,290.25,0.009675,0.07692307692307693,0.07692307692307693,0,0
29,54000,MORTGAGE,8.0,VENTURE,D,14800,15.31,0.27,Y,5,0.2740740740740741,3.6486486486486487,2265.88,0.04196074074074074,0.1724137931034483,0.27586206896551724,1,1
37,200000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,10.75,0.13,N,11,0.125,8.0,2687.5,0.0134375,0.2972972972972973,0.08108108108108109,0,0
22,51000,RENT,4.0,EDUCATION,D,9000,15.33,0.18,N,4,0.17647058823529413,5.666666666666667,1379.6999999999998,0.027052941176470585,0.18181818181818182,0.18181818181818182,0,0
24,48000,RENT,4.0,EDUCATION,C,2500,13.35,0.05,N,4,0.052083333333333336,19.2,333.75,0.006953125,0.16666666666666666,0.16666666666666666,0,0
25,37200,RENT,0.0,DEBTCONSOLIDATION,B,7000,12.42,0.19,N,3,0.1881720430107527,5.314285714285714,869.4,0.023370967741935485,0.12,0.0,0,0
45,26000,RENT,17.0,MEDICAL,A,10000,8.49,0.38,N,13,0.38461538461538464,2.6,849.0,0.03265384615384615,0.28888888888888886,0.37777777777777777,0,1
22,82500,MORTGAGE,3.0,MEDICAL,A,14400,9.32,0.17,N,3,0.17454545454545456,5.729166666666667,1342.0800000000002,0.016267636363636366,0.13636363636363635,0.13636363636363635,0,0
23,66000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4000,15.62,0.06,Y,4,0.06060606060606061,16.5,624.8000000000001,0.009466666666666668,0.17391304347826086,0.30434782608695654,1,1
31,68000,OWN,8.0,VENTURE,B,10000,,0.15,N,7,0.14705882352941177,6.8,1099.0,0.016161764705882355,0.22580645161290322,0.25806451612903225,0,0
31,45000,RENT,1.0,MEDICAL,C,14000,13.06,0.31,N,6,0.3111111111111111,3.2142857142857144,1828.3999999999999,0.04063111111111111,0.1935483870967742,0.03225806451612903,0,1
23,30000,RENT,7.0,MEDICAL,B,2500,9.88,0.08,N,2,0.08333333333333333,12.0,247.00000000000003,0.008233333333333334,0.08695652173913043,0.30434782608695654,0,0
22,41838,RENT,0.0,PERSONAL,D,6600,16.89,0.16,N,3,0.15775132654524596,6.339090909090909,1114.74,0.02664419905349204,0.13636363636363635,0.0,0,1
25,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5000,6.17,0.06,N,2,0.058823529411764705,17.0,308.5,0.0036294117647058823,0.08,0.16,0,0
23,68500,MORTGAGE,7.0,PERSONAL,D,9800,14.84,0.14,N,2,0.14306569343065692,6.989795918367347,1454.32,0.021230948905109487,0.08695652173913043,0.30434782608695654,0,1
33,87550,RENT,0.0,MEDICAL,C,9000,14.65,0.09,Y,7,0.10279840091376356,9.727777777777778,1318.5,0.015059965733866362,0.21212121212121213,0.0,0,1
23,26000,RENT,1.0,EDUCATION,B,4000,,0.15,N,4,0.15384615384615385,6.5,439.59999999999997,0.016907692307692308,0.17391304347826086,0.043478260869565216,0,0
22,22000,OWN,1.0,DEBTCONSOLIDATION,D,8500,15.05,0.39,N,4,0.38636363636363635,2.588235294117647,1279.25,0.058147727272727275,0.18181818181818182,0.045454545454545456,0,0
26,32450,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3250,6.99,0.1,N,2,0.10015408320493066,9.984615384615385,227.175,0.007000770416024654,0.07692307692307693,0.19230769230769232,0,0
26,24000,MORTGAGE,5.0,PERSONAL,B,8000,9.76,0.33,N,3,0.3333333333333333,3.0,780.8,0.03253333333333333,0.11538461538461539,0.19230769230769232,0,0
28,64000,OTHER,11.0,PERSONAL,A,15000,9.63,0.23,N,10,0.234375,4.266666666666667,1444.5000000000002,0.022570312500000002,0.35714285714285715,0.39285714285714285,0,1
42,55000,RENT,1.0,EDUCATION,C,10000,13.79,0.18,Y,13,0.18181818181818182,5.5,1379.0,0.025072727272727274,0.30952380952380953,0.023809523809523808,0,0
50,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2000,7.49,0.03,N,15,0.03333333333333333,30.0,149.8,0.002496666666666667,0.3,0.16,0,0
29,42000,RENT,0.0,HOMEIMPROVEMENT,D,5000,14.96,0.12,N,9,0.11904761904761904,8.4,748.0,0.01780952380952381,0.3103448275862069,0.0,0,1
21,22000,OWN,5.0,VENTURE,A,7350,7.66,0.33,N,2,0.3340909090909091,2.993197278911565,563.01,0.025591363636363634,0.09523809523809523,0.23809523809523808,0,0
36,30000,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.14,0.17,N,17,0.16666666666666666,6.0,557.0,0.018566666666666665,0.4722222222222222,0.027777777777777776,0,0
24,120000,MORTGAGE,0.0,VENTURE,B,15200,12.21,0.13,N,2,0.12666666666666668,7.894736842105263,1855.9200000000003,0.015466000000000002,0.08333333333333333,0.0,0,0
27,75000,MORTGAGE,2.0,VENTURE,B,8000,10.95,0.11,N,7,0.10666666666666667,9.375,875.9999999999999,0.011679999999999998,0.25925925925925924,0.07407407407407407,0,0
27,64800,RENT,3.0,VENTURE,C,8000,13.49,0.12,N,10,0.12345679012345678,8.1,1079.2,0.016654320987654323,0.37037037037037035,0.1111111111111111,0,0
29,33600,MORTGAGE,3.0,MEDICAL,B,12000,11.83,0.36,N,6,0.35714285714285715,2.8,1419.6000000000001,0.04225,0.20689655172413793,0.10344827586206896,0,0
24,30000,RENT,0.0,PERSONAL,A,10000,8.38,0.33,N,2,0.3333333333333333,3.0,838.0000000000001,0.027933333333333338,0.08333333333333333,0.0,0,1
25,61440,RENT,9.0,VENTURE,B,8000,10.36,0.13,N,4,0.13020833333333334,7.68,828.8,0.013489583333333333,0.16,0.36,0,0
26,42000,RENT,0.0,DEBTCONSOLIDATION,B,7500,10.25,0.18,N,4,0.17857142857142858,5.6,768.75,0.01830357142857143,0.15384615384615385,0.0,0,0
30,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.38,0.22,N,10,0.21818181818181817,4.583333333333333,1245.6000000000001,0.02264727272727273,0.3333333333333333,0.1,0,0
28,52000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2800,10.99,0.05,N,8,0.05384615384615385,18.571428571428573,307.71999999999997,0.005917692307692307,0.2857142857142857,0.17857142857142858,0,0
36,77000,MORTGAGE,2.0,EDUCATION,E,10000,16.35,0.13,Y,13,0.12987012987012986,7.7,1635.0,0.021233766233766233,0.3611111111111111,0.05555555555555555,1,0
24,54000,MORTGAGE,9.0,MEDICAL,A,8525,8.59,0.16,N,4,0.15787037037037038,6.334310850439882,732.2975,0.013561064814814816,0.16666666666666666,0.375,0,0
27,36000,RENT,4.0,HOMEIMPROVEMENT,D,3000,15.62,0.08,N,7,0.08333333333333333,12.0,468.6,0.013016666666666668,0.25925925925925924,0.14814814814814814,0,1
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,0.23,N,4,0.23105360443622922,4.328,4807.2,0.04628003696857671,0.15384615384615385,0.23076923076923078,0,1
46,336000,OWN,11.0,VENTURE,B,9000,11.49,0.03,N,13,0.026785714285714284,37.333333333333336,1034.1,0.003077678571428571,0.2826086956521739,0.2391304347826087,0,0
24,51160,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.75,0.2,N,3,0.19546520719311963,5.116,1075.0,0.02101250977326036,0.125,0.20833333333333334,0,0
31,78000,MORTGAGE,0.0,EDUCATION,A,5000,,0.06,N,5,0.0641025641025641,15.6,549.5,0.0070448717948717945,0.16129032258064516,0.0,0,1
28,85000,MORTGAGE,12.0,MEDICAL,B,18000,12.53,0.21,N,10,0.21176470588235294,4.722222222222222,2255.4,0.026534117647058826,0.35714285714285715,0.42857142857142855,0,0
32,57223,RENT,0.0,PERSONAL,B,15000,11.83,0.26,N,5,0.2621323593659892,3.8148666666666666,1774.5,0.03101025811299652,0.15625,0.0,0,1
